% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.125       6.1575216       15.196175       179.73075
0.125       6.2831853       14.848008       186.58557
0.125       6.4088490       14.271817       190.32229
0.125       6.5345127       13.786449       194.87778
0.125       6.6601764       13.336191       199.59942
0.125       6.7858401       12.864505       203.64521
0.125       6.9115038       12.328593       206.20606
0.125       7.0371675       11.797991       208.29171
0.125       7.1628313       11.359027       211.47816
0.125       7.2884950       11.021527       216.18503
0.125       7.4141587       10.732717       221.59786
0.125       7.5398224       10.396226       225.75080
0.125       7.6654861       10.047716       229.27500
0.125       7.7911498       9.8115876       235.07920
0.125       7.9168135       9.4546526       237.66601
0.125       8.0424772       9.1363772       240.77633
0.125       8.2938046       8.3885474       242.44790
0.125       8.5451320       8.1328414       257.08035
