# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       39.207076     0.033012362       100.79529
2.250       40.212386     0.031150655       102.61645
2.250       41.217696     0.029743030       105.51315
2.250       42.223005     0.026952041       102.78017
2.250       43.228315     0.026785561       109.61650
2.250       44.233625     0.023570660       103.34741
2.250       45.238934     0.023014998       107.94892
2.250       46.244244     0.021732197       108.87971
2.250       47.249554     0.020541340       109.77215
2.250       48.254863     0.019357831       110.19204
2.250       49.260173     0.018073556       109.44645
2.250       50.265482     0.017132275       110.22874
2.250       51.270792     0.016260252       111.02163
2.250       52.276102     0.015509768       112.24969
2.250       53.281411     0.014773486       113.20886
2.250       54.286721     0.014060589       113.96057
2.250       55.292031     0.012861881       110.14439
2.250       56.297340     0.012801120       115.71293
2.250       57.302650     0.012080345       115.15259
2.250       58.307960     0.011509022       115.58253
2.250       59.313269     0.010965054       115.91420
2.250       60.318579     0.010365229       115.23979
2.250       61.323889    0.0099348085       116.06969
2.250       62.329198    0.0093772866       115.03290
2.250       63.334508    0.0087768885       112.96191
2.250       64.339818    0.0086747536       117.04878
2.250       66.350437    0.0077990915       115.41058
2.250       68.361056    0.0070279434       113.74303
2.250       70.371675    0.0063023559       111.26712
2.250       72.382295    0.0059492023       114.29469
2.250       74.392914    0.0052798353       110.12485
2.250       76.403533    0.0050232925       113.50083
2.250       78.414153    0.0044825470       109.49101
2.250       80.424772    0.0043625291       114.96830
2.250       82.435391    0.0038918388       110.45013
2.250       84.446011    0.0034321390       104.70623
2.250       86.456630    0.0033802230       110.66506
2.250       88.467249    0.0031784661       111.48987
2.250       90.477868    0.0027548031       103.36843
2.250       92.488488    0.0026902134       107.82514
2.250       94.499107    0.0024317023       103.95941
2.250       96.509726    0.0024181365       110.11952
2.250       98.520346    0.0021317868       103.27419
2.250       100.53096    0.0020909271       107.62390
2.250       102.54158    0.0019860843       108.48458
2.250       104.55220    0.0018204167       105.40001
2.250       106.56282    0.0017498014       107.26948
2.250       108.57344    0.0016103009       104.41145
2.250       110.58406    0.0014349898       98.309768
2.250       112.59468    0.0013904398       100.54861
2.250       114.60530    0.0012381169       94.416089
2.250       116.61592    0.0011376084       91.397971
2.250       118.62654    0.0011589443       98.011811
2.250       120.63716    0.0010973738       97.604116
2.250       122.64778    0.0010079549       94.208568
2.250       124.65840    0.0010189019       99.992454
2.250       126.66902   0.00088033643       90.642134
2.250       128.67964   0.00090378318       97.558244
2.250       132.70087   0.00082192580       97.302549
2.250       136.72211   0.00053883878       69.766250
2.250       140.74335   0.00058374042       82.446777
2.250       144.76459   0.00050719079       77.952249
2.250       148.78583   0.00054863921       91.546511
2.250       152.80707   0.00056870109       102.79799
2.250       156.82831   0.00041423197       80.944476
2.250       160.84954   0.00026270827       55.386446
2.250       164.87078   0.00019535421       44.353115
2.250       168.89202   0.00038962664       95.092507
2.250       172.91326   0.00035265402       92.364269
2.250       176.93450   0.00025975711       72.891226
2.250       180.95574   0.00034018551       102.11820
2.250       184.97698   0.00011171690       35.821367
2.250       188.99821   4.3709786e-05       14.949341
2.250       193.01945   0.00013477041       49.098480
2.250       197.04069   7.3260118e-05       28.392631
2.250       201.06193   0.00013565318       55.858564
2.250       205.08317   0.00014391807       62.889136
2.250       209.10441   0.00014361967       66.523293
2.250       213.12565   0.00013537220       66.390644
2.250       217.14688   0.00020932720       108.58172
2.250       221.16812   0.00011047243       60.546879
2.250       225.18936   0.00013642396       78.923172
2.250       229.21060   0.00011939568       72.838834
2.250       233.23184   7.9745834e-05       51.255653
2.250       237.25308   7.2460368e-05       49.023731
2.250       241.27432  -6.5837156e-06      -4.6846225
2.250       245.29555   1.7556095e-05       13.127052
2.250       249.31679   8.9307528e-05       70.115320
2.250       253.33803   1.7184088e-05       14.154611
2.250       257.35927   1.3204781e-05       11.403047
2.250       265.40175   0.00023808388       225.48185
2.250       273.44422   5.1730545e-05       53.582575
2.250       281.48670   0.00012270162       138.64180
2.250       289.52918   8.3886728e-06       10.314318
2.250       297.57166  -8.8325068e-05      -117.90410
2.250       305.61413  -7.3512056e-06      -10.630388
2.250       313.65661   0.00010165589       158.91546
2.250       321.69909   6.5131182e-05       109.85219
2.250       329.74156  -4.8419963e-05      -87.945941
2.250       337.78404   1.8385781e-05       35.897957
2.250       345.82652  -3.2043071e-05      -67.139682
2.250       353.86900   5.2416742e-05       117.67056
2.250       361.91147   9.0689936e-05       217.78923
2.250       369.95395   3.0003517e-05       76.963612
2.250       377.99643  -2.7370412e-05      -74.888422
2.250       386.03891   9.4411576e-05       275.16217
2.250       394.08138  -5.3285446e-05      -165.21011
2.250       402.12386   8.9255680e-05       294.02594
2.250       410.16634  -7.2341266e-05      -252.89277
2.250       418.20881   7.1163393e-05       263.69776
2.250       426.25129   0.00013996125       549.13004
2.250       434.29377  -4.0718274e-05      -168.97031
2.250       442.33625   3.4751729e-05       152.37168
2.250       450.37872  -3.1409813e-05      -145.36813
2.250       458.42120  -8.2292204e-05      -401.62712
2.250       466.46368  -1.4100976e-05      -72.505831
2.250       474.50615   8.6632158e-05       468.89428
2.250       482.54863   3.4834966e-05       198.29370
2.250       490.59111  -6.4548407e-05      -386.11334
2.250       498.63359   3.1714339e-05       199.19137
2.250       506.67606   4.3934068e-05       289.50951
2.250       514.71854  -2.6271377e-05      -181.49411
2.000     0.062831853       543.08270    0.0068245785
2.000      0.12566371       874.42234     0.087906522
2.000      0.18849556       338.26755      0.11477147
2.000      0.25132741       239.94398      0.19297440
2.000      0.31415927       158.84899      0.24951941
2.000      0.37699112       118.14361      0.32068145
2.000      0.43982297       88.389880      0.38098381
2.000      0.50265482       70.231280      0.45186678
2.000      0.56548668       56.061157      0.51356977
2.000      0.62831853       50.296919      0.63204972
2.000      0.69115038       44.425912      0.74306067
2.000      0.75398224       35.678529      0.77474813
2.000      0.81681409       33.201107      0.91662666
2.000      0.87964594       29.116305       1.0039919
2.000      0.94247780       26.506800       1.1241932
2.000       1.0053096       24.090390       1.2399770
2.000       1.0681415       21.853939       1.3492311
2.000       1.1309734       20.060013       1.4701396
2.000       1.1938052       19.396065       1.6717999
2.000       1.2566371       17.474262       1.7567044
2.000       1.3194689       16.615201       1.9336298
2.000       1.3823008       15.588402       2.0858328
2.000       1.4451326       14.300660       2.1864999
2.000       1.5079645       13.785579       2.3947964
2.000       1.5707963       12.832909       2.5197358
2.000       1.6336282       12.294804       2.7155106
2.000       1.6964600       11.941068       2.9535500
2.000       1.7592919       11.433557       3.1540263
2.000       1.8221237       10.877750       3.3338260
2.000       1.8849556       10.426073       3.5374832
2.000       1.9477874       9.9627611       3.7297066
2.000       2.0106193       9.6928134       3.9912566
2.000       2.0734512       9.0325133       4.0790619
2.000       2.1362830       8.8143794       4.3534981
2.000       2.1991149       8.5557440       4.6096906
2.000       2.2619467       8.1335761       4.7686879
2.000       2.3247786       8.0569283       5.1284312
2.000       2.3876104       7.6575768       5.2802200
2.000       2.4504423       7.5868840       5.6554495
2.000       2.5132741       7.1587066       5.7573734
2.000       2.5761060       7.1150637       6.1622630
2.000       2.6389378       6.8109747       6.3411350
2.000       2.7017697       6.6722310       6.6663223
2.000       2.7646015       6.5293786       6.9893976
2.000       2.8274334       6.2566344       7.1645379
2.000       2.8902652       6.1388594       7.5088088
2.000       2.9530971       5.9170946       7.7199048
2.000       3.0159289       5.8391908       8.1149574
2.000       3.0787608       5.6276891       8.3200933
2.000       3.1415927       5.4577596       8.5730287
2.000       3.2044245       5.3445229       8.9090076
2.000       3.2672564       5.2186486       9.2209985
2.000       3.3300882       5.1287181       9.5950292
2.000       3.3929201       4.9976508       9.8891065
2.000       3.4557519       4.9002961       10.245196
2.000       3.5185838       4.7992520       10.591257
2.000       3.5814156       4.6757512       10.881426
2.000       3.6442475       4.5099933       11.057826
2.000       3.7070793       4.4155138       11.395861
2.000       3.7699112       4.2675180       11.583478
2.000       3.8327430       4.1974089       11.972384
2.000       3.8955749       4.1045005       12.292642
2.000       3.9584067       3.9732984       12.484832
2.000       4.0212386       3.9214385       12.917997
2.000       4.1469023       3.7390996       13.508549
2.000       4.2725660       3.5554339       14.048476
2.000       4.3982297       3.4191229       14.737326
2.000       4.5238934       3.3268314       15.604079
2.000       4.6495571       3.1422672       16.001037
2.000       4.7752208       3.0396789       16.767888
2.000       4.9008845       2.9102498       17.354973
2.000       5.0265482       2.8746144       18.495217
2.000       5.1522120       2.7278326       18.900319
2.000       5.2778757       2.6190910       19.507351
2.000       5.4035394       2.4921437       19.919494
2.000       5.5292031       2.4676648       21.132168
2.000       5.6548668       2.3879639       21.875861
2.000       5.7805305       2.3112531       22.616263
2.000       5.9061942       2.1776267       22.728818
2.000       6.0318579       2.1493494       23.896296
2.000       6.1575216       2.0511212       24.259365
2.000       6.2831853       2.0003477       25.137110
2.000       6.4088490       1.9428840       25.909394
2.000       6.5345127       1.8702840       26.437321
2.000       6.6601764       1.8209450       27.253626
2.000       6.7858401       1.7384856       27.520240
2.000       6.9115038       1.6878998       28.231542
2.000       7.0371675       1.6417654       28.985114
2.000       7.1628313       1.6168664       30.102222
2.000       7.2884950       1.5672764       30.741810
2.000       7.4141587       1.5086694       31.149421
2.000       7.5398224       1.4666183       31.847159
2.000       7.6654861       1.4188032       32.375130
2.000       7.7911498       1.3881966       33.260279
2.000       7.9168135       1.3666988       34.355344
2.000       8.0424772       1.3202343       34.792912
2.000       8.2938046       1.2329679       35.635547
2.000       8.5451320       1.1774156       37.218285
2.000       8.7964594       1.1184171       38.565395
2.000       9.0477868       1.0613389       39.824602
2.000       9.2991143      0.98670658       40.196018
2.000       9.5504417      0.96338823       42.514979
2.000       9.8017691      0.89872688       42.875716
2.000       10.053096      0.86152410       44.344243
2.000       10.304424      0.82723275       45.853145
2.000       10.555751      0.79742763       47.514809
2.000       10.807079      0.74689387       47.758876
2.000       11.058406      0.70769175       48.483281
2.000       11.309734      0.67764175       49.662380
2.000       11.561061      0.65040443       50.915126
2.000       11.812388      0.63144505       52.725290
2.000       12.063716      0.60300025       53.632870
2.000       12.315043      0.58381182       55.239656
2.000       12.566371      0.55410115       55.704323
2.000       12.817698      0.52793877       56.322759
2.000       13.069025      0.50365703       56.955382
2.000       13.320353      0.48766399       58.389954
2.000       13.571680      0.47159186       59.722423
2.000       13.823008      0.45474825       60.848369
2.000       14.074335      0.43652089       61.653672
2.000       14.325663      0.42356636       63.086418
2.000       14.576990      0.40727211       63.908481
2.000       14.828317      0.39468233       65.191888
2.000       15.079645      0.37668235       65.436319
2.000       15.330972      0.36501842       66.633730
2.000       15.582300      0.35045281       67.172955
2.000       15.833627      0.33644524       67.659047
2.000       16.084954      0.32677544       68.893646
2.000       16.587609      0.31270019       72.301913
2.000       17.090264      0.28742746       72.685005
2.000       17.592919      0.26762136       73.825216
2.000       18.095574      0.25546512       76.686504
2.000       18.598229      0.23833758       77.674331
2.000       19.100883      0.22337776       78.862500
2.000       19.603538      0.20932833       79.891697
2.000       20.106193      0.19718398       81.195400
2.000       20.608848      0.19184812       85.072452
2.000       21.111503      0.18129232       86.418576
2.000       21.614157      0.17191411       87.942078
2.000       22.116812      0.16360820       89.669124
2.000       22.619467      0.15422917       90.424035
2.000       23.122122      0.14594563       91.399626
2.000       23.624777      0.14019994       93.652901
2.000       24.127432      0.13540422       96.346457
2.000       24.630086      0.12702351       96.150642
2.000       25.132741      0.12023531       96.698973
2.000       25.635396      0.11479969       97.978560
2.000       26.138051      0.10900852       98.616660
2.000       26.640706      0.10440421       100.00586
2.000       27.143361     0.099665001       100.97266
2.000       27.646015     0.095510543       102.23962
2.000       28.148670     0.093195570       105.30262
2.000       28.651325     0.089657198       106.82910
2.000       29.153980     0.084353370       105.89275
2.000       29.656635     0.081638136       107.87702
2.000       30.159289     0.078089592       108.52423
2.000       30.661944     0.074988542       109.51264
2.000       31.164599     0.073448063       112.62511
2.000       31.667254     0.070124973       112.81691
2.000       32.169909     0.067585506       113.99172
2.000       33.175218     0.063722252       117.86985
2.000       34.180528     0.057309129       115.93922
2.000       35.185838     0.053913879       118.98015
2.000       36.191147     0.050806891       122.01127
2.000       37.196457     0.046703702       121.76607
2.000       38.201767     0.044077669       124.49136
2.000       39.207076     0.040550501       123.81118
2.000       40.212386     0.038353238       126.34319
2.000       41.217696     0.035870796       127.25135
2.000       42.223005     0.033662865       128.37154
2.000       43.228315     0.032092609       131.33492
2.000       44.233625     0.029904867       131.12023
2.000       45.238934     0.028449232       133.43750
2.000       46.244244     0.026029546       130.40970
2.000       47.249554     0.025011963       133.66299
2.000       48.254863     0.023916264       136.14035
2.000       49.260173     0.022160353       134.19450
2.000       50.265482     0.021428662       137.87162
2.000       51.270792     0.020247260       138.24410
2.000       52.276102     0.019191698       138.89712
2.000       53.281411     0.017919858       137.31943
2.000       54.286721     0.016984394       137.65790
2.000       55.292031     0.016282262       139.43526
2.000       56.297340     0.015337523       138.64018
2.000       57.302650     0.014584206       139.01997
2.000       58.307960     0.014059299       141.19440
2.000       59.313269     0.013498230       142.69300
2.000       60.318579     0.012834005       142.68744
2.000       61.323889     0.012045292       140.72675
2.000       62.329198     0.011609708       142.41843
2.000       63.334508     0.010957462       141.02673
2.000       64.339818     0.010763442       145.23153
2.000       66.350437    0.0097941813       144.93383
2.000       68.361056    0.0087146860       141.04195
2.000       70.371675    0.0083173348       146.84126
2.000       72.382295    0.0075421899       144.89879
2.000       74.392914    0.0066462680       138.62540
2.000       76.403533    0.0063213006       142.82921
2.000       78.414153    0.0059035106       144.19957
2.000       80.424772    0.0052241181       137.67426
2.000       82.435391    0.0049317975       139.96408
2.000       84.446011    0.0044967765       137.18574
2.000       86.456630    0.0041781602       136.78871
2.000       88.467249    0.0038698951       135.74287
2.000       90.477868    0.0037843566       142.00034
2.000       92.488488    0.0033842858       135.64392
2.000       94.499107    0.0032165741       137.51401
2.000       96.509726    0.0028147970       128.18305
2.000       98.520346    0.0029228904       141.59913
2.000       100.53096    0.0024427006       125.73033
2.000       102.54158    0.0022932902       125.26489
2.000       104.55220    0.0022433826       129.88924
2.000       106.56282    0.0020791389       127.45912
2.000       108.57344    0.0019131408       124.04750
2.000       110.58406    0.0018620329       127.56608
2.000       112.59468    0.0017522694       126.71404
2.000       114.60530    0.0015792166       120.42761
2.000       116.61592    0.0014500274       116.49841
2.000       118.62654    0.0014391537       121.70909
2.000       120.63716    0.0012633024       112.36237
2.000       122.64778    0.0011782943       110.12935
2.000       124.65840    0.0012919039       126.78418
2.000       126.66902    0.0011213810       115.46082
2.000       128.67964    0.0011085291       119.65940
2.000       132.70087   0.00099596926       117.90644
2.000       136.72211   0.00085689689       110.94688
2.000       140.74335   0.00078055729       110.24495
2.000       144.76459   0.00057784113       88.810791
2.000       148.78583   0.00055518574       92.638873
2.000       152.80707   0.00057217601       103.42612
2.000       156.82831   0.00043118666       84.257570
2.000       160.84954   0.00052957603       111.64983
2.000       164.87078   0.00036023606       81.787802
2.000       168.89202   0.00043133691       105.27234
2.000       172.91326   0.00042183389       110.48330
2.000       176.93450   0.00037120805       104.16581
2.000       180.95574   0.00035357033       106.13610
2.000       184.97698   0.00027542337       88.312884
2.000       188.99821   0.00032020517       109.51452
2.000       193.01945   0.00026198236       95.443323
2.000       197.04069   9.8898078e-05       38.328858
2.000       201.06193   0.00017116286       70.480560
2.000       205.08317   0.00023346039       102.01723
2.000       209.10441   0.00020312897       94.087448
2.000       213.12565   0.00019734705       96.784995
2.000       217.14688   0.00016501179       85.594537
2.000       221.16812   0.00016862943       92.421120
2.000       225.18936   0.00013247094       76.636291
2.000       229.21060   0.00012702563       77.493575
2.000       233.23184   6.2129552e-05       39.933005
2.000       237.25308   0.00011534619       78.038532
2.000       241.27432  -2.2506582e-05      -16.014489
2.000       245.29555   7.2982240e-05       54.570318
2.000       249.31679   6.7489607e-05       52.986075
2.000       253.33803   7.9137686e-05       65.186068
2.000       257.35927   8.7933526e-05       75.935384
2.000       265.40175   1.7886104e-05       16.939373
2.000       273.44422   0.00020091727       208.11040
2.000       281.48670   4.3441772e-05       49.085298
2.000       289.52918   0.00019057592       234.32321
2.000       297.57166   0.00010180534       135.89877
2.000       305.61413   9.1569094e-05       132.41570
2.000       313.65661   0.00015308798       239.31762
2.000       321.69909   0.00015477256       261.04400
2.000       329.74156   1.6527382e-05       30.018944
2.000       337.78404   0.00017531923       342.30811
2.000       345.82652   3.6118302e-06       7.5678492
2.000       353.86900  -4.0383270e-05      -90.656570
2.000       361.91147  -3.5043886e-05      -84.156870
2.000       369.95395   0.00010486357       268.99111
2.000       377.99643  -5.1347701e-05      -140.49289
2.000       386.03891   6.0330062e-05       175.83173
2.000       394.08138   1.9805086e-06       6.1405144
2.000       402.12386  -5.0519618e-05      -166.42166
2.000       410.16634   4.5718614e-05       159.82450
2.000       418.20881  -6.9896822e-06      -25.900446
2.000       426.25129   1.3785403e-05       54.086246
2.000       434.29377   1.2975600e-05       53.845385
2.000       442.33625   3.0717224e-05       134.68208
2.000       450.37872  -2.8995159e-05      -134.19284
2.000       458.42120  -7.3280305e-05      -357.64455
2.000       466.46368  -1.2411507e-05      -63.818748
2.000       474.50615   2.7893307e-05       150.97179
2.000       482.54863   3.1812982e-05       181.09143
2.000       490.59111   6.0689556e-06       36.303061
2.000       498.63359   0.00012880255       808.98282
2.000       506.67606   3.7068212e-05       244.26602
2.000       514.71854  -4.4814456e-05      -309.59777
1.750     0.062831853       638.03247    0.0080177524
1.750      0.12566371       1028.7056      0.10341677
1.750      0.18849556       398.82696      0.13531880
1.750      0.25132741       286.27114      0.23023291
1.750      0.31415927       191.52239      0.30084267
1.750      0.37699112       142.88852      0.38784746
1.750      0.43982297       107.72593      0.46432733
1.750      0.50265482       86.084198      0.55386416
1.750      0.56548668       69.424623      0.63599093
1.750      0.62831853       62.647260      0.78724868
1.750      0.69115038       55.820194      0.93363959
1.750      0.75398224       45.121451      0.97979824
1.750      0.81681409       42.119964       1.1628613
1.750      0.87964594       36.865749       1.2712092
1.750      0.94247780       33.842000       1.4352900
1.750       1.0053096       30.820154       1.5863705
1.750       1.0681415       28.066911       1.7328112
1.750       1.1309734       25.827629       1.8928314
1.750       1.1938052       25.230149       2.1746556
1.750       1.2566371       22.802257       2.2923329
1.750       1.3194689       21.879091       2.5462264
1.750       1.3823008       20.409832       2.7309726
1.750       1.4451326       18.748338       2.8665277
1.750       1.5079645       18.270179       3.1738499
1.750       1.5707963       16.875430       3.3134829
1.750       1.6336282       16.285716       3.5969695
1.750       1.6964600       15.850929       3.9206301
1.750       1.7592919       15.097172       4.1646602
1.750       1.8221237       14.604304       4.4759449
1.750       1.8849556       13.937936       4.7290303
1.750       1.9477874       13.428984       5.0273381
1.750       2.0106193       13.017412       5.3602428
1.750       2.0734512       12.073390       5.4523145
1.750       2.1362830       11.737198       5.7971034
1.750       2.1991149       11.451346       6.1697919
1.750       2.2619467       10.913901       6.3987830
1.750       2.3247786       10.769189       6.8548513
1.750       2.3876104       10.317151       7.1141075
1.750       2.4504423       10.228991       7.6249410
1.750       2.5132741       9.6512899       7.7620279
1.750       2.5761060       9.5270498       8.2512524
1.750       2.6389378       9.1823886       8.5489623
1.750       2.7017697       8.9897252       8.9817642
1.750       2.7646015       8.8106085       9.4313486
1.750       2.8274334       8.4379989       9.6624414
1.750       2.8902652       8.3170421       10.173075
1.750       2.9530971       7.9826077       10.414735
1.750       3.0159289       7.8113264       10.855713
1.750       3.0787608       7.6111155       11.252433
1.750       3.1415927       7.3298780       11.513745
1.750       3.2044245       7.1823678       11.972588
1.750       3.2672564       6.9648712       12.306455
1.750       3.3300882       6.8527794       12.820478
1.750       3.3929201       6.6651891       13.188749
1.750       3.4557519       6.5318398       13.656313
1.750       3.5185838       6.4350772       14.201287
1.750       3.5814156       6.3370212       14.747540
1.750       3.6442475       6.1041702       14.966508
1.750       3.7070793       5.9198925       15.278465
1.750       3.7699112       5.7797758       15.688254
1.750       3.8327430       5.6617637       16.149204
1.750       3.8955749       5.5513892       16.625955
1.750       3.9584067       5.3844112       16.918807
1.750       4.0212386       5.2931046       17.436538
1.750       4.1469023       5.0036002       18.076913
1.750       4.2725660       4.8166672       19.031948
1.750       4.3982297       4.6881823       20.207309
1.750       4.5238934       4.4414999       20.832290
1.750       4.6495571       4.1929336       21.351236
1.750       4.7752208       4.0210384       22.181395
1.750       4.9008845       3.8811378       23.144763
1.750       5.0265482       3.8144516       24.542112
1.750       5.1522120       3.6351162       25.186610
1.750       5.2778757       3.5344706       26.325225
1.750       5.4035394       3.3577839       26.838483
1.750       5.5292031       3.3247030       28.471525
1.750       5.6548668       3.1368473       28.736295
1.750       5.7805305       3.0864104       30.201396
1.750       5.9061942       2.9220602       30.498789
1.750       6.0318579       2.7820204       30.930281
1.750       6.1575216       2.6693293       31.571139
1.750       6.2831853       2.6367907       33.134889
1.750       6.4088490       2.5243604       33.663692
1.750       6.5345127       2.4598835       34.771579
1.750       6.6601764       2.3905229       35.778354
1.750       6.7858401       2.2521220       35.651109
1.750       6.9115038       2.2043211       36.869120
1.750       7.0371675       2.1507446       37.971065
1.750       7.1628313       2.0992758       39.083542
1.750       7.2884950       2.0190893       39.604029
1.750       7.4141587       1.9554514       40.374105
1.750       7.5398224       1.8820100       40.867262
1.750       7.6654861       1.8099862       41.301386
1.750       7.7911498       1.7631314       42.243470
1.750       7.9168135       1.7407173       43.757222
1.750       8.0424772       1.6595002       43.733787
1.750       8.2938046       1.5558245       44.966830
1.750       8.5451320       1.4781164       46.723484
1.750       8.7964594       1.4095000       48.602551
1.750       9.0477868       1.3177475       49.445813
1.750       9.2991143       1.2751452       51.946302
1.750       9.5504417       1.1894145       52.489670
1.750       9.8017691       1.1265721       53.745569
1.750       10.053096       1.0726750       55.212570
1.750       10.304424       1.0254037       56.837674
1.750       10.555751      0.99315714       59.177372
1.750       10.807079      0.92012053       58.835565
1.750       11.058406      0.89253971       61.147037
1.750       11.309734      0.85840011       62.909632
1.750       11.561061      0.80711152       63.182510
1.750       11.812388      0.77858979       65.011789
1.750       12.063716      0.73493458       65.367553
1.750       12.315043      0.71584952       67.732923
1.750       12.566371      0.67918464       68.279087
1.750       12.817698      0.65064375       69.413449
1.750       13.069025      0.62329093       70.484022
1.750       13.320353      0.59899510       71.720072
1.750       13.571680      0.57724349       73.102152
1.750       13.823008      0.56304765       75.339556
1.750       14.074335      0.54615521       77.138288
1.750       14.325663      0.51833088       77.200745
1.750       14.576990      0.49768556       78.096013
1.750       14.828317      0.48081576       79.419027
1.750       15.079645      0.46154065       80.177691
1.750       15.330972      0.44736539       81.666082
1.750       15.582300      0.42957212       82.338129
1.750       15.833627      0.42006383       84.474723
1.750       16.084954      0.40200027       84.753199
1.750       16.587609      0.37691609       87.149785
1.750       17.090264      0.35412781       89.552272
1.750       17.592919      0.33620483       92.744445
1.750       18.095574      0.31199753       93.656620
1.750       18.598229      0.29334698       95.601922
1.750       19.100883      0.27670725       97.690234
1.750       19.603538      0.25893861       98.825826
1.750       20.106193      0.24393798       100.44752
1.750       20.608848      0.23027617       102.11285
1.750       21.111503      0.21965618       104.70589
1.750       21.614157      0.20801766       106.41073
1.750       22.116812      0.19717076       108.06383
1.750       22.619467      0.18674989       109.49083
1.750       23.122122      0.17782813       111.36630
1.750       23.624777      0.17048772       113.88499
1.750       24.127432      0.16345101       116.30306
1.750       24.630086      0.15311273       115.89892
1.750       25.132741      0.14998282       120.62334
1.750       25.635396      0.14206920       121.25239
1.750       26.138051      0.13476464       121.91743
1.750       26.640706      0.13073032       125.22290
1.750       27.143361      0.12438898       126.02102
1.750       27.646015      0.11923070       127.63095
1.750       28.148670      0.11437130       129.22929
1.750       28.651325      0.10810754       128.81320
1.750       29.153980      0.10423678       130.85334
1.750       29.656635     0.099702222       131.74699
1.750       30.159289     0.096604789       134.25554
1.750       30.661944     0.092694543       135.37033
1.750       31.164599     0.089452803       137.16675
1.750       31.667254     0.085242203       137.13747
1.750       32.169909     0.083068157       140.10522
1.750       33.175218     0.077150254       142.70822
1.750       34.180528     0.071683967       145.02023
1.750       35.185838     0.065359485       144.23895
1.750       36.191147     0.062289429       149.58625
1.750       37.196457     0.057137157       148.96821
1.750       38.201767     0.053511934       151.13716
1.750       39.207076     0.050369699       153.79173
1.750       40.212386     0.047149011       155.31821
1.750       41.217696     0.045346745       160.86720
1.750       42.223005     0.041564809       158.50519
1.750       43.228315     0.038998874       159.59793
1.750       44.233625     0.037890528       166.13399
1.750       45.238934     0.034586224       162.22228
1.750       46.244244     0.033048532       165.57527
1.750       47.249554     0.031544068       168.57031
1.750       48.254863     0.029558047       168.25550
1.750       49.260173     0.028058209       169.90963
1.750       50.265482     0.026545575       170.79374
1.750       51.270792     0.025163339       171.81007
1.750       52.276102     0.023446540       169.69092
1.750       53.281411     0.022184011       169.99553
1.750       54.286721     0.021205377       171.86882
1.750       55.292031     0.020127219       172.36205
1.750       56.297340     0.019310899       174.55664
1.750       57.302650     0.018479353       176.14939
1.750       58.307960     0.017621322       176.96700
1.750       59.313269     0.016655036       176.06435
1.750       60.318579     0.015794491       175.60190
1.750       61.323889     0.014797009       172.87542
1.750       62.329198     0.014445064       177.20025
1.750       63.334508     0.013749822       176.96547
1.750       64.339818     0.013150216       177.43635
1.750       66.350437     0.011954174       176.89730
1.750       68.361056     0.010619051       171.86295
1.750       70.371675     0.010118500       178.64057
1.750       72.382295    0.0091721973       176.21411
1.750       74.392914    0.0085080296       177.45734
1.750       76.403533    0.0076862263       173.66958
1.750       78.414153    0.0072454024       176.97671
1.750       80.424772    0.0069302341       182.63654
1.750       82.435391    0.0060395364       171.40164
1.750       84.446011    0.0057736235       176.13925
1.750       86.456630    0.0053322413       174.57215
1.750       88.467249    0.0047465588       166.49327
1.750       90.477868    0.0045536274       170.86568
1.750       92.488488    0.0042585624       170.68538
1.750       94.499107    0.0040013455       171.06431
1.750       96.509726    0.0036619791       166.76288
1.750       98.520346    0.0034323159       166.27819
1.750       100.53096    0.0033017888       169.94919
1.750       102.54158    0.0030495140       166.57160
1.750       104.55220    0.0028532557       165.20018
1.750       106.56282    0.0026964547       165.30292
1.750       108.57344    0.0024499025       158.85097
1.750       110.58406    0.0023783339       162.93736
1.750       112.59468    0.0021683640       156.80361
1.750       114.60530    0.0019810933       151.07385
1.750       116.61592    0.0019661754       157.96688
1.750       118.62654    0.0018675589       157.93927
1.750       120.63716    0.0017518689       155.81712
1.750       122.64778    0.0015391840       143.85993
1.750       124.65840    0.0015111201       148.29751
1.750       126.66902    0.0013725466       141.32160
1.750       128.67964    0.0013382249       144.45376
1.750       132.70087    0.0012539949       148.45245
1.750       136.72211   0.00094740922       122.66598
1.750       140.74335   0.00088052243       124.36390
1.750       144.76459   0.00085978988       132.14466
1.750       148.78583   0.00068051772       113.55190
1.750       152.80707   0.00085355896       154.28869
1.750       156.82831   0.00059655914       116.57277
1.750       160.84954   0.00064289502       135.54073
1.750       164.87078   0.00044197576       100.34594
1.750       168.89202   0.00056947559       138.98655
1.750       172.91326   0.00026411440       69.174691
1.750       176.93450   0.00043048883       120.80077
1.750       180.95574   0.00033614964       100.90669
1.750       184.97698   0.00035868252       115.00944
1.750       188.99821   0.00028109349       96.137794
1.750       193.01945   0.00033691991       122.74397
1.750       197.04069   0.00020159882       78.131474
1.750       201.06193   0.00022935580       94.442945
1.750       205.08317   0.00024315036       106.25154
1.750       209.10441   0.00025667191       118.88804
1.750       213.12565   0.00024812381       121.68746
1.750       217.14688   0.00022239930       115.36245
1.750       221.16812   0.00010464121       57.350950
1.750       225.18936   0.00012880404       74.514941
1.750       229.21060   0.00025213583       153.81863
1.750       233.23184   0.00012903722       82.937086
1.750       237.25308   0.00025830410       174.75802
1.750       241.27432   0.00018776316       133.60230
1.750       245.29555   9.6256707e-05       71.973114
